"key","trap_id","zone","zone2","trap_date","year","week","spp","spp0","method","trap_status","total"
"FC001|Tarsalis|2021|34","FC-001","SW","FC",2021-08-25,2021,34,"Tarsalis","Culex tarsalis","L","culex",4
"FC001|Tarsalis|2021|35","FC-001","SW","FC",2021-09-01,2021,35,"Tarsalis","Culex tarsalis","L","culex",4
"FC001|Tarsalis|2021|36","FC-001","SW","FC",2021-09-08,2021,36,"Tarsalis","Culex tarsalis","L","culex",1
"FC001|Tarsalis|2022|24","FC-001","SW","FC",2022-06-15,2022,24,"Tarsalis","Culex tarsalis","L","culex",3
"FC001|Tarsalis|2022|25","FC-001","SW","FC",2022-06-22,2022,25,"Tarsalis","Culex tarsalis","L","culex",1
"FC001|Tarsalis|2022|26","FC-001","SW","FC",2022-06-29,2022,26,"Tarsalis","Culex tarsalis","L","culex",6
"FC001|Tarsalis|2022|27","FC-001","SW","FC",2022-07-06,2022,27,"Tarsalis","Culex tarsalis","L","culex",16
"FC001|Tarsalis|2022|28","FC-001","SW","FC",2022-07-13,2022,28,"Tarsalis","Culex tarsalis","L","culex",34
"FC001|Tarsalis|2022|29","FC-001","SW","FC",2022-07-20,2022,29,"Tarsalis","Culex tarsalis","L","culex",56
"FC001|Tarsalis|2022|31","FC-001","SW","FC",2022-08-03,2022,31,"Tarsalis","Culex tarsalis","L","culex",43
"FC001|Tarsalis|2022|32","FC-001","SW","FC",2022-08-10,2022,32,"Tarsalis","Culex tarsalis","L","culex",73
"FC001|Tarsalis|2022|33","FC-001","SW","FC",2022-08-17,2022,33,"Tarsalis","Culex tarsalis","L","culex",12
"FC001|Tarsalis|2022|36","FC-001","SW","FC",2022-09-07,2022,36,"Tarsalis","Culex tarsalis","L","culex",2
"FC001|Tarsalis|2022|37","FC-001","SW","FC",2022-09-12,2022,37,"Tarsalis","Culex tarsalis","L","culex",2
"FC001|Tarsalis|2023|23","FC-001","SW","FC",2023-06-07,2023,23,"Tarsalis","Culex tarsalis","L","culex",5
"FC001|Tarsalis|2023|25","FC-001","SW","FC",2023-06-21,2023,25,"Tarsalis","Culex tarsalis","L","culex",6
"FC001|Tarsalis|2023|26","FC-001","SW","FC",2023-06-28,2023,26,"Tarsalis","Culex tarsalis","L","culex",149
"FC001|Tarsalis|2023|28","FC-001","SW","FC",2023-07-12,2023,28,"Tarsalis","Culex tarsalis","L","culex",283
"FC001|Tarsalis|2023|29","FC-001","SW","FC",2023-07-19,2023,29,"Tarsalis","Culex tarsalis","L","culex",221
"FC001|Tarsalis|2023|30","FC-001","SW","FC",2023-07-25,2023,30,"Tarsalis","Culex tarsalis","L","culex",120
"FC001|Tarsalis|2023|31","FC-001","SW","FC",2023-08-02,2023,31,"Tarsalis","Culex tarsalis","L","culex",32
"FC001|Tarsalis|2023|32","FC-001","SW","FC",2023-08-07,2023,32,"Tarsalis","Culex tarsalis","L","culex",8
"FC001|Tarsalis|2023|33","FC-001","SW","FC",2023-08-16,2023,33,"Tarsalis","Culex tarsalis","L","culex",18
"FC001|Tarsalis|2023|34","FC-001","SW","FC",2023-08-23,2023,34,"Tarsalis","Culex tarsalis","L","culex",39
"FC001|Tarsalis|2023|35","FC-001","SW","FC",2023-08-30,2023,35,"Tarsalis","Culex tarsalis","L","culex",10
"FC001|Tarsalis|2023|36","FC-001","SW","FC",2023-09-05,2023,36,"Tarsalis","Culex tarsalis","L","culex",2
"FC001|Tarsalis|2024|25","FC-001","SW","FC",2024-06-20,2024,25,"Tarsalis","Culex tarsalis","L","culex",3
"FC001|Tarsalis|2024|26","FC-001","SW","FC",2024-06-27,2024,26,"Tarsalis","Culex tarsalis","L","culex",3
"FC001|Tarsalis|2024|28","FC-001","SW","FC",2024-07-11,2024,28,"Tarsalis","Culex tarsalis","L","culex",9
"FC001|Tarsalis|2024|29","FC-001","SW","FC",2024-07-18,2024,29,"Tarsalis","Culex tarsalis","L","culex",2
"FC001|Tarsalis|2024|30","FC-001","SW","FC",2024-07-25,2024,30,"Tarsalis","Culex tarsalis","L","culex",4
"FC001|Tarsalis|2024|31","FC-001","SW","FC",2024-08-01,2024,31,"Tarsalis","Culex tarsalis","L","culex",9
"FC001|Tarsalis|2024|32","FC-001","SW","FC",2024-08-08,2024,32,"Tarsalis","Culex tarsalis","L","culex",7
"FC001|Tarsalis|2024|33","FC-001","SW","FC",2024-08-15,2024,33,"Tarsalis","Culex tarsalis","L","culex",8
"FC001|Tarsalis|2024|34","FC-001","SW","FC",2024-08-22,2024,34,"Tarsalis","Culex tarsalis","L","culex",13
"FC001|Tarsalis|2024|35","FC-001","SW","FC",2024-08-29,2024,35,"Tarsalis","Culex tarsalis","L","culex",7
"FC001|Tarsalis|2024|37","FC-001","SW","FC",2024-09-12,2024,37,"Tarsalis","Culex tarsalis","L","culex",2
"FC001|Tarsalis|2025|25","FC-001","SW","FC",2025-06-19,2025,25,"Tarsalis","Culex tarsalis","L","culex",5
"FC001|Tarsalis|2025|26","FC-001","SW","FC",2025-06-26,2025,26,"Tarsalis","Culex tarsalis","L","culex",8
"FC001|Tarsalis|2025|27","FC-001","SW","FC",2025-07-03,2025,27,"Tarsalis","Culex tarsalis","L","culex",5
"FC001|Tarsalis|2025|28","FC-001","SW","FC",2025-07-10,2025,28,"Tarsalis","Culex tarsalis","L","culex",10
"FC001|Tarsalis|2025|29","FC-001","SW","FC",2025-07-17,2025,29,"Tarsalis","Culex tarsalis","L","culex",23
"FC001|Tarsalis|2025|30","FC-001","SW","FC",2025-07-24,2025,30,"Tarsalis","Culex tarsalis","L","culex",11
"FC001|Tarsalis|2025|32","FC-001","SW","FC",2025-08-07,2025,32,"Tarsalis","Culex tarsalis","L","culex",13
"FC001|Tarsalis|2025|33","FC-001","SW","FC",2025-08-14,2025,33,"Tarsalis","Culex tarsalis","L","culex",3
"FC001|Tarsalis|2025|34","FC-001","SW","FC",2025-08-21,2025,34,"Tarsalis","Culex tarsalis","L","culex",11
"FC001|Tarsalis|2025|35","FC-001","SW","FC",2025-08-28,2025,35,"Tarsalis","Culex tarsalis","L","culex",3
"FC001|Tarsalis|2025|36","FC-001","SW","FC",2025-09-04,2025,36,"Tarsalis","Culex tarsalis","L","culex",14
"FC001|nonculex|2020|23","FC-001","SW","FC",2020-06-03,2020,23,"non culex","Aedes spp.","L","no culex",1
"FC001|nonculex|2020|24","FC-001","SW","FC",2020-06-10,2020,24,"non culex","Aedes dorsalis","L","no culex",4
"FC001|nonculex|2020|25","FC-001","SW","FC",2020-06-17,2020,25,"non culex","Aedes dorsalis","L","no culex",1
"FC001|nonculex|2020|26","FC-001","SW","FC",2020-06-24,2020,26,"non culex","Aedes dorsalis","L","culex",8
"FC001|nonculex|2020|26","FC-001","SW","FC",2020-06-24,2020,26,"non culex","Aedes melanimon","L","culex",2
"FC001|nonculex|2020|26","FC-001","SW","FC",2020-06-24,2020,26,"non culex","Aedes vexans","L","culex",6
"FC001|nonculex|2020|26","FC-001","SW","FC",2020-06-24,2020,26,"non culex","Culiseta inornata","L","culex",4
"FC001|nonculex|2020|27","FC-001","SW","FC",2020-07-01,2020,27,"non culex","Aedes dorsalis","L","no culex",1
"FC001|nonculex|2020|27","FC-001","SW","FC",2020-07-01,2020,27,"non culex","Aedes vexans","L","no culex",1
"FC001|nonculex|2020|28","FC-001","SW","FC",2020-07-08,2020,28,"non culex","Aedes dorsalis","L","culex",1
"FC001|nonculex|2020|28","FC-001","SW","FC",2020-07-08,2020,28,"non culex","Aedes vexans","L","culex",2
"FC001|nonculex|2020|33","FC-001","SW","FC",2020-08-12,2020,33,"non culex","Aedes dorsalis","L","culex",3
"FC001|nonculex|2020|33","FC-001","SW","FC",2020-08-12,2020,33,"non culex","Aedes vexans","L","culex",1
"FC001|nonculex|2020|34","FC-001","SW","FC",2020-08-19,2020,34,"non culex","Aedes dorsalis","L","culex",2
"FC001|nonculex|2020|34","FC-001","SW","FC",2020-08-19,2020,34,"non culex","Culiseta inornata","L","culex",2
"FC001|nonculex|2021|28","FC-001","SW","FC",2021-07-14,2021,28,"non culex","Aedes dorsalis","L","culex",1
"FC001|nonculex|2021|28","FC-001","SW","FC",2021-07-14,2021,28,"non culex","Aedes vexans","L","culex",2
"FC001|nonculex|2021|29","FC-001","SW","FC",2021-07-21,2021,29,"non culex","Aedes melanimon","L","culex",1
"FC001|nonculex|2021|30","FC-001","SW","FC",2021-07-28,2021,30,"non culex","Aedes vexans","L","culex",8
"FC001|nonculex|2021|30","FC-001","SW","FC",2021-07-28,2021,30,"non culex","Culiseta inornata","L","culex",1
"FC001|nonculex|2021|32","FC-001","SW","FC",2021-08-11,2021,32,"non culex","Aedes dorsalis","L","culex",1
"FC001|nonculex|2021|32","FC-001","SW","FC",2021-08-11,2021,32,"non culex","Aedes vexans","L","culex",1
"FC001|nonculex|2021|33","FC-001","SW","FC",2021-08-18,2021,33,"non culex","Aedes vexans","L","culex",7
"FC001|nonculex|2021|33","FC-001","SW","FC",2021-08-18,2021,33,"non culex","Anopheles freeborni","L","culex",1
"FC001|nonculex|2021|34","FC-001","SW","FC",2021-08-25,2021,34,"non culex","Anopheles freeborni","L","culex",2
"FC001|nonculex|2021|36","FC-001","SW","FC",2021-09-08,2021,36,"non culex","Aedes vexans","L","culex",1
"FC001|nonculex|2022|22","FC-001","SW","FC",2022-06-02,2022,22,"non culex","Aedes dorsalis","L","no culex",1
"FC001|nonculex|2022|23","FC-001","SW","FC",2022-06-08,2022,23,"non culex","Aedes dorsalis","L","no culex",11
"FC001|nonculex|2022|23","FC-001","SW","FC",2022-06-08,2022,23,"non culex","Aedes vexans","L","no culex",5
"FC001|nonculex|2022|24","FC-001","SW","FC",2022-06-15,2022,24,"non culex","Aedes dorsalis","L","culex",9
"FC001|nonculex|2022|24","FC-001","SW","FC",2022-06-15,2022,24,"non culex","Aedes vexans","L","culex",36
"FC001|nonculex|2022|25","FC-001","SW","FC",2022-06-22,2022,25,"non culex","Aedes vexans","L","culex",13
"FC001|nonculex|2022|26","FC-001","SW","FC",2022-06-29,2022,26,"non culex","Aedes vexans","L","culex",7
"FC001|nonculex|2022|27","FC-001","SW","FC",2022-07-06,2022,27,"non culex","Aedes melanimon","L","culex",1
"FC001|nonculex|2022|27","FC-001","SW","FC",2022-07-06,2022,27,"non culex","Aedes vexans","L","culex",1
"FC001|nonculex|2022|27","FC-001","SW","FC",2022-07-06,2022,27,"non culex","Culiseta inornata","L","culex",1
"FC001|nonculex|2022|28","FC-001","SW","FC",2022-07-13,2022,28,"non culex","Aedes dorsalis","L","culex",6
"FC001|nonculex|2022|28","FC-001","SW","FC",2022-07-13,2022,28,"non culex","Aedes vexans","L","culex",17
"FC001|nonculex|2022|29","FC-001","SW","FC",2022-07-20,2022,29,"non culex","Aedes dorsalis","L","culex",4
"FC001|nonculex|2022|29","FC-001","SW","FC",2022-07-20,2022,29,"non culex","Aedes vexans","L","culex",13
"FC001|nonculex|2022|29","FC-001","SW","FC",2022-07-20,2022,29,"non culex","Culiseta inornata","L","culex",1
"FC001|nonculex|2022|31","FC-001","SW","FC",2022-08-03,2022,31,"non culex","Aedes dorsalis","L","culex",3
"FC001|nonculex|2022|31","FC-001","SW","FC",2022-08-03,2022,31,"non culex","Aedes vexans","L","culex",16
"FC001|nonculex|2022|31","FC-001","SW","FC",2022-08-03,2022,31,"non culex","Culiseta inornata","L","culex",2
"FC001|nonculex|2022|32","FC-001","SW","FC",2022-08-10,2022,32,"non culex","Aedes dorsalis","L","culex",33
"FC001|nonculex|2022|32","FC-001","SW","FC",2022-08-10,2022,32,"non culex","Aedes melanimon","L","culex",1
"FC001|nonculex|2022|32","FC-001","SW","FC",2022-08-10,2022,32,"non culex","Aedes vexans","L","culex",231
"FC001|nonculex|2022|32","FC-001","SW","FC",2022-08-10,2022,32,"non culex","Culiseta inornata","L","culex",4
"FC001|nonculex|2022|33","FC-001","SW","FC",2022-08-17,2022,33,"non culex","Aedes dorsalis","L","culex",1
"FC001|nonculex|2022|33","FC-001","SW","FC",2022-08-17,2022,33,"non culex","Aedes vexans","L","culex",14
"FC001|nonculex|2022|36","FC-001","SW","FC",2022-09-07,2022,36,"non culex","Aedes vexans","L","culex",2
"FC001|nonculex|2022|37","FC-001","SW","FC",2022-09-12,2022,37,"non culex","Aedes dorsalis","L","culex",11
"FC001|nonculex|2022|37","FC-001","SW","FC",2022-09-12,2022,37,"non culex","Aedes vexans","L","culex",3
"FC001|nonculex|2023|23","FC-001","SW","FC",2023-06-07,2023,23,"non culex","Aedes dorsalis","L","culex",8
"FC001|nonculex|2023|23","FC-001","SW","FC",2023-06-07,2023,23,"non culex","Aedes increpitus","L","culex",12
"FC001|nonculex|2023|23","FC-001","SW","FC",2023-06-07,2023,23,"non culex","Aedes melanimon","L","culex",10
"FC001|nonculex|2023|23","FC-001","SW","FC",2023-06-07,2023,23,"non culex","Aedes vexans","L","culex",183
"FC001|nonculex|2023|24","FC-001","SW","FC",2023-06-14,2023,24,"non culex","Aedes melanimon","L","no culex",5
"FC001|nonculex|2023|24","FC-001","SW","FC",2023-06-14,2023,24,"non culex","Aedes vexans","L","no culex",40
"FC001|nonculex|2023|24","FC-001","SW","FC",2023-06-14,2023,24,"non culex","Culiseta inornata","L","no culex",1
"FC001|nonculex|2023|25","FC-001","SW","FC",2023-06-21,2023,25,"non culex","Aedes increpitus","L","culex",6
"FC001|nonculex|2023|25","FC-001","SW","FC",2023-06-21,2023,25,"non culex","Aedes vexans","L","culex",50
"FC001|nonculex|2023|25","FC-001","SW","FC",2023-06-21,2023,25,"non culex","Culiseta inornata","L","culex",2
"FC001|nonculex|2023|26","FC-001","SW","FC",2023-06-28,2023,26,"non culex","Aedes dorsalis","L","culex",38
"FC001|nonculex|2023|26","FC-001","SW","FC",2023-06-28,2023,26,"non culex","Aedes melanimon","L","culex",4
"FC001|nonculex|2023|26","FC-001","SW","FC",2023-06-28,2023,26,"non culex","Aedes vexans","L","culex",125
"FC001|nonculex|2023|28","FC-001","SW","FC",2023-07-12,2023,28,"non culex","Aedes dorsalis","L","culex",4
"FC001|nonculex|2023|28","FC-001","SW","FC",2023-07-12,2023,28,"non culex","Aedes vexans","L","culex",80
"FC001|nonculex|2023|28","FC-001","SW","FC",2023-07-12,2023,28,"non culex","Culiseta inornata","L","culex",1
"FC001|nonculex|2023|29","FC-001","SW","FC",2023-07-19,2023,29,"non culex","Aedes dorsalis","L","culex",5
"FC001|nonculex|2023|29","FC-001","SW","FC",2023-07-19,2023,29,"non culex","Aedes melanimon","L","culex",1
"FC001|nonculex|2023|29","FC-001","SW","FC",2023-07-19,2023,29,"non culex","Aedes vexans","L","culex",92
"FC001|nonculex|2023|29","FC-001","SW","FC",2023-07-19,2023,29,"non culex","Culiseta inornata","L","culex",4
"FC001|nonculex|2023|30","FC-001","SW","FC",2023-07-25,2023,30,"non culex","Aedes dorsalis","L","culex",3
"FC001|nonculex|2023|30","FC-001","SW","FC",2023-07-25,2023,30,"non culex","Aedes vexans","L","culex",64
"FC001|nonculex|2023|30","FC-001","SW","FC",2023-07-25,2023,30,"non culex","Culiseta inornata","L","culex",2
"FC001|nonculex|2023|31","FC-001","SW","FC",2023-08-02,2023,31,"non culex","Aedes vexans","L","culex",7
"FC001|nonculex|2023|33","FC-001","SW","FC",2023-08-16,2023,33,"non culex","Aedes cinereus","L","culex",2
"FC001|nonculex|2023|33","FC-001","SW","FC",2023-08-16,2023,33,"non culex","Aedes dorsalis","L","culex",44
"FC001|nonculex|2023|33","FC-001","SW","FC",2023-08-16,2023,33,"non culex","Aedes melanimon","L","culex",8
"FC001|nonculex|2023|33","FC-001","SW","FC",2023-08-16,2023,33,"non culex","Aedes vexans","L","culex",321
"FC001|nonculex|2023|33","FC-001","SW","FC",2023-08-16,2023,33,"non culex","Culiseta inornata","L","culex",12
"FC001|nonculex|2023|34","FC-001","SW","FC",2023-08-23,2023,34,"non culex","Aedes dorsalis","L","culex",15
"FC001|nonculex|2023|34","FC-001","SW","FC",2023-08-23,2023,34,"non culex","Aedes vexans","L","culex",152
"FC001|nonculex|2023|34","FC-001","SW","FC",2023-08-23,2023,34,"non culex","Culiseta inornata","L","culex",5
"FC001|nonculex|2023|35","FC-001","SW","FC",2023-08-30,2023,35,"non culex","Aedes dorsalis","L","culex",1
"FC001|nonculex|2023|35","FC-001","SW","FC",2023-08-30,2023,35,"non culex","Aedes vexans","L","culex",12
"FC001|nonculex|2023|36","FC-001","SW","FC",2023-09-05,2023,36,"non culex","Aedes vexans","L","culex",29
"FC001|nonculex|2023|37","FC-001","SW","FC",2023-09-12,2023,37,"non culex","Aedes dorsalis","L","no culex",2
"FC001|nonculex|2023|37","FC-001","SW","FC",2023-09-12,2023,37,"non culex","Aedes vexans","L","no culex",2
"FC001|nonculex|2024|24","FC-001","SW","FC",2024-06-12,2024,24,"non culex","Aedes increpitus","L","no culex",1
"FC001|nonculex|2024|24","FC-001","SW","FC",2024-06-12,2024,24,"non culex","Aedes vexans","L","no culex",3
"FC001|nonculex|2024|25","FC-001","SW","FC",2024-06-20,2024,25,"non culex","Aedes vexans","L","culex",16
"FC001|nonculex|2024|26","FC-001","SW","FC",2024-06-27,2024,26,"non culex","Aedes dorsalis","L","culex",3
"FC001|nonculex|2024|26","FC-001","SW","FC",2024-06-27,2024,26,"non culex","Aedes vexans","L","culex",18
"FC001|nonculex|2024|26","FC-001","SW","FC",2024-06-27,2024,26,"non culex","Culiseta inornata","L","culex",1
"FC001|nonculex|2024|27","FC-001","SW","FC",2024-07-03,2024,27,"non culex","Aedes vexans","L","no culex",7
"FC001|nonculex|2024|28","FC-001","SW","FC",2024-07-11,2024,28,"non culex","Aedes dorsalis","L","culex",4
"FC001|nonculex|2024|28","FC-001","SW","FC",2024-07-11,2024,28,"non culex","Aedes vexans","L","culex",15
"FC001|nonculex|2024|29","FC-001","SW","FC",2024-07-18,2024,29,"non culex","Aedes dorsalis","L","culex",2
"FC001|nonculex|2024|29","FC-001","SW","FC",2024-07-18,2024,29,"non culex","Aedes vexans","L","culex",3
"FC001|nonculex|2024|30","FC-001","SW","FC",2024-07-25,2024,30,"non culex","Aedes dorsalis","L","culex",1
"FC001|nonculex|2024|30","FC-001","SW","FC",2024-07-25,2024,30,"non culex","Aedes increpitus","L","culex",1
"FC001|nonculex|2024|30","FC-001","SW","FC",2024-07-25,2024,30,"non culex","Aedes vexans","L","culex",3
"FC001|nonculex|2024|31","FC-001","SW","FC",2024-08-01,2024,31,"non culex","Aedes dorsalis","L","culex",1
"FC001|nonculex|2024|31","FC-001","SW","FC",2024-08-01,2024,31,"non culex","Aedes vexans","L","culex",2
"FC001|nonculex|2024|32","FC-001","SW","FC",2024-08-08,2024,32,"non culex","Aedes vexans","L","culex",4
"FC001|nonculex|2024|33","FC-001","SW","FC",2024-08-15,2024,33,"non culex","Aedes vexans","L","culex",3
"FC001|nonculex|2024|34","FC-001","SW","FC",2024-08-22,2024,34,"non culex","Aedes vexans","L","culex",7
"FC001|nonculex|2024|35","FC-001","SW","FC",2024-08-29,2024,35,"non culex","Aedes dorsalis","L","culex",9
"FC001|nonculex|2024|35","FC-001","SW","FC",2024-08-29,2024,35,"non culex","Aedes vexans","L","culex",32
"FC001|nonculex|2024|36","FC-001","SW","FC",2024-09-05,2024,36,"non culex","Aedes dorsalis","L","culex",2
"FC001|nonculex|2024|36","FC-001","SW","FC",2024-09-05,2024,36,"non culex","Aedes vexans","L","culex",1
"FC001|nonculex|2024|37","FC-001","SW","FC",2024-09-12,2024,37,"non culex","Aedes dorsalis","L","culex",1
"FC001|nonculex|2024|37","FC-001","SW","FC",2024-09-12,2024,37,"non culex","Aedes vexans","L","culex",1
"FC001|nonculex|2025|25","FC-001","SW","FC",2025-06-19,2025,25,"non culex","Aedes dorsalis","L","culex",1
"FC001|nonculex|2025|25","FC-001","SW","FC",2025-06-19,2025,25,"non culex","Aedes vexans","L","culex",7
